product_id,category_id,category_url
zara-us:05029270,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07625574,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:06895255,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:01355452,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04786243,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02073102,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02261100,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07521309,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772268,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05063228,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:00387162,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04387108,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05289242,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:00264719,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:03500002,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07864166,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07003538,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772202,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07754623,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07521308,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02678242,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07889355,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05029160,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04772214,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:04764204,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02228005,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02756104,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07808341,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02800486,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02756046,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:05029176,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02238576,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:01223721,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07164789,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02206661,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07925716,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02180211,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07779109,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:07846403,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
zara-us:02022998,category:5c28c37318e0ff3f,https://www.zara.com/us/en/woman-dresses-maxi-l1079.html
